video_id,label,score_visual,ear_mean,ear_std,ear_min,ear_max,blink_count,motion_mean,motion_std,motion_max,skipped_rate,rppg_dominant_freq,rppg_hr_estimate,rppg_snr,rppg_signal_std,rppg_skipped_rate,rppg_valid,score_behavior,score_rppg,score_fusion_v4,pred_fusion_v4,decision_v4,decision_reason
REALVSFAKE__train_attack_33,1,0.8521948456764221,-0.313127883139847,0.595023753806673,-0.4866123104502573,-0.0613325363505793,2.457595471480001,2.084231985287504,1.888640024277546,35.83855616357971,-0.1573961191812276,-0.6546782713228786,-0.65467924397732,-0.7551235393950902,2.4233033820600216,-0.1573961191812276,0.5172821910784443,4.6027626895550737e-08,0.44073940353170266,0.7037928536218669,1,RETRY,gray_zone
REALVSFAKE__train_attack_34,1,0.9989816546440125,-0.2329676695770352,0.6038275805786951,-0.3926906561666134,-0.0057898075467921,-0.0799217387663824,0.7543331029390863,1.2420909274164065,35.760301461858035,-0.1573961191812276,-0.7640878330290802,-0.7640884820967475,0.1566485119060791,9.939338629956907,-0.1573961191812276,0.5172821910784443,1.6705079406221763e-08,0.14627954160523493,0.8064993033012336,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_36,1,0.9980652928352356,-0.2228470835913278,0.6546829558330962,-0.4595202185841812,0.0198824247153923,0.4275817032828942,2.915593034426577,1.8982511537233964,76.3128022202392,-0.1573961191812276,-0.2004415881892423,-0.20044255955485,-0.5150678824223884,2.208014412416753,-0.1573961191812276,0.5172821910784443,3.2684431270263496e-16,0.4243731915206071,0.8196708938442189,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_4,1,0.877281129360199,-0.1694389150328039,0.6447751603922298,-0.4418408121440009,0.0719114188246016,0.4275817032828942,2.308465344683108,2.054526786816712,446.9787073055064,1.0020276192060715,-0.614716481623959,-0.6147168063705971,-0.6398493918684051,2.612347047711691,1.0020276192060715,0.5172821910784443,7.712504825174275e-98,0.7711345984406175,0.74038163341019,1,RETRY,gray_zone
REALVSFAKE__train_attack_42,1,0.9994685053825378,-0.3095563505252801,0.6273123158919488,-0.6423014844074605,-0.0956851817786413,0.4275817032828942,1.2251670517574418,1.3818393323519935,153.37545206032394,-0.1573961191812276,-0.2175112949353619,-0.2175119424521938,-0.6950311527956474,0.0362397186469396,-0.1573961191812276,0.5172821910784443,3.776477694883964e-34,0.5371076854271223,0.8264301885773865,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_43,1,0.978787362575531,-0.2619404762073536,0.5963187917464702,-0.4083903127711242,-0.0335299083012611,-0.0799217387663824,1.129406420140212,1.484323099941568,11.179818136008643,-0.1573961191812276,-0.1994271421345403,-0.1994271418056436,-0.2441394566639484,-0.0415277319259549,-0.1573961191812276,0.5172821910784443,0.006019242216638343,0.540716042291703,0.8109685785075058,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_44,1,0.5013325214385986,-0.2037624798660734,0.7069576170500048,-0.4271344363653345,0.1597865735693692,-0.0799217387663824,1.2241803156799145,1.5065390588327314,65.98554280548596,-0.1573961191812276,-0.6610554834464503,-0.6610551605301516,-0.5963652435154246,0.6449177097436298,-0.1573961191812276,0.5172821910784443,5.9834500676596365e-15,0.5332767017991742,0.42772985224083854,0,RETRY,gray_zone
REALVSFAKE__train_attack_45,1,0.999783456325531,-0.1680005297846426,0.8181585912684458,-0.5639121924353087,0.3444509024737086,2.457595471480001,1.1955719025834786,1.831110146454172,59.722187567861006,0.6707636939525575,-0.3871880861921176,-0.3871887341903841,-0.7089748185892965,2.2578901746148112,0.6707636939525575,0.5172821910784443,1.145231261050482e-13,0.690471825046498,0.8343503563127669,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_46,1,0.9997017979621888,-0.4015782635274501,0.5909029438606257,-0.5664986645022664,-0.1599318489749662,0.4275817032828942,0.8865663382407768,1.351917565061321,14.27697497508904,6.9647782737693245,-0.2039756306231032,-0.2039762781015297,-0.3316309024116922,4.370685569008669,6.9647782737693245,-1.9305106608221685,0.21460265922672525,0.9995878559386064,0.8819312300506902,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_48,1,0.9998053908348083,-0.3660925513989487,0.5944462068979494,-0.5695283034287569,-0.1348968927641983,2.457595471480001,0.987490279949508,1.4267406971084082,61.782849352417976,-0.1573961191812276,-0.6548706662642876,-0.6548703433304403,-0.3237069382588231,4.125858526607328,-0.1573961191812276,0.5172821910784443,2.407373146470355e-14,0.3569812995773851,0.8176933776467197,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_49,1,0.9336616396903992,-0.2228139639552747,0.6321662777756613,-0.4021168056972407,0.0506056866744718,-0.0799217387663824,0.898842969288158,1.3036862379897214,11.946309275969778,-0.1573961191812276,-0.2011703569067006,-0.2011697087883327,-0.815683272471859,1.853363847039493,-0.1573961191812276,0.5172821910784443,0.0033826869511648172,0.4420049905472707,0.7695369643223576,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_5,1,0.990558624267578,-0.3019468413279261,0.6122038656358617,-0.5080989636997397,-0.0667670454123624,0.4275817032828942,0.8803862071449174,1.342265744897899,47.81201836574216,5.474090610128511,1.3106088478044904,1.310609176315114,-0.6853215065801599,0.6709693214548486,5.474090610128511,-1.9305106608221685,3.4966628531467856e-09,0.9980775717216485,0.8423507785246444,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_50,1,0.9932255148887634,-0.322213930642216,0.5806956079627298,-0.4488789176487901,-0.1041060585729759,2.965098913529278,1.788998074765607,1.5532920316853145,40.85238495912085,-0.1573961191812276,-0.6546909033139812,-0.6546905803796238,-0.8335261424569287,1.4479659042024613,-0.1573961191812276,0.5172821910784443,3.0078749585711924e-09,0.49091097962616836,0.8191259613435005,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_51,1,0.9995819926261902,-0.1897055132816499,0.6711378838448409,-0.4718836327540376,0.1164478687320956,0.9350851453321708,2.455083926075903,1.9357590932905169,41.850262052085895,-0.1573961191812276,-0.6668399636798225,-0.6668399646771451,-0.4896637649534191,2.155911188994316,-0.1573961191812276,0.5172821910784443,4.958336983269527e-09,0.45562212678409675,0.8224467011839075,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_53,1,0.998008906841278,-0.181558955817801,0.8887988566451943,-0.5571722434677648,0.8949992658577038,1.4425885873814477,2.0004858249128668,1.6781691071398306,78.0552961363684,1.8301874323398568,-0.4444061474288263,-0.4444067955894409,-0.4767663972433355,0.1882881587458742,1.8301874323398568,0.5172821910784443,1.285102570004512e-16,0.939833799610142,0.8453988154535295,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_54,1,0.999893307685852,-0.3160202449640152,0.6376791487559167,-0.6144616302236676,-0.0490695336468047,0.9350851453321708,2.303528940557239,1.8104283148313507,49.20291964823952,-0.1573961191812276,-0.654676327939632,-0.6546760050052333,-0.8647476772705219,1.9384916042668583,-0.1573961191812276,0.5172821910784443,1.0522519453986557e-10,0.46547844800801363,0.8231885685648662,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_6,1,0.9946755170822144,-0.3327432467657725,0.6437334295946036,-0.5689682429348386,-0.0276267758693304,0.9350851453321708,2.654717843633092,1.7508276915033905,57.71038302152702,2.327083320220128,-0.3784370314328786,-0.3784370316118976,-0.2148570609652298,4.796324355145496,2.327083320220128,0.5172821910784443,2.027441152960933e-11,0.9184527251865812,0.8416630499281417,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_7,1,0.9895456433296204,-0.2009000321118659,0.6520559313929144,-0.34145164962813,0.1691757149176148,-0.0799217387663824,2.131105167933425,1.9703377823834936,48.65052832610856,2.8239792081003987,0.3375306205803516,0.3375296507411658,-0.5531670833052853,3.165919585040041,2.8239792081003987,0.5172821910784443,1.176550411905875e-09,0.9616911677016701,0.8397210732252625,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_8,1,0.996797740459442,-0.3220926783996803,0.625887142339442,-0.4971059210045989,0.0333333605138879,0.9350851453321708,2.143952917365453,2.3085667860478103,260.467016883276,1.6645554697130998,0.4826012648608455,0.4826015910221123,-0.8013420134064551,3.6734902057779495,1.6645554697130998,0.5172821910784443,6.958380339950578e-57,0.8290349899051065,0.838889941862809,1,REJECT,high_spoof_score
REALVSFAKE__train_attack_9,1,0.9952823519706726,-0.2487271054928118,0.6033549503581476,-0.3888680947358156,0.0025055657439325,-0.0799217387663824,2.103192422342589,2.0294480720386567,117.17772596552872,-0.1573961191812276,-0.6546792430145019,-0.65467924397732,-0.9461287422102432,1.1459027929485903,-0.1573961191812276,0.5172821910784443,8.189913827857457e-26,0.5063919516484707,0.8215454791589617,1,REJECT,high_spoof_score
REALVSFAKE__train_real_video_0,0,0.064699687063694,-0.2471247589491977,0.6255373855425331,-0.5912464826474302,-0.0405840346260328,0.9350851453321708,1.2178148775295958,1.539444285775983,5.667810280562289,-0.1573961191812276,-0.8094386244706979,-0.8094389497698332,-0.5067742262799929,-0.0862706486939216,-0.1573961191812276,0.5172821910784443,0.08096548697461983,0.5799113453693053,0.09290013996561344,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_1,0,0.5244061946868896,-0.3228989942179421,0.6142254081675123,-0.4877560414795666,-0.04712047770316,0.4275817032828942,1.8557874789733275,1.5714214756439664,28.727643328880383,-0.1573961191812276,-0.6558161222137369,-0.6558161231797808,-0.5113988638093522,0.6349425573040183,-0.1573961191812276,0.5172821910784443,2.3017834737361616e-06,0.5336029288360492,0.4462054474588353,0,RETRY,gray_zone
REALVSFAKE__train_real_video_10,0,0.00457947794348,-0.2732308892062079,0.6008154489594557,-0.5223644379066361,-0.0511608525467642,0.4275817032828942,1.383646027473321,1.4894464011250612,44.9419572080316,-0.1573961191812276,-0.6509838997711767,-0.6509835768263011,-0.7464671665837254,0.0243276434035199,-0.1573961191812276,0.5172821910784443,3.1136350198965524e-10,0.5642824826586522,0.03187770653442114,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_13,0,0.014382816851139,-0.3120950088227354,0.6191498555168723,-0.5955271187646232,-0.0793550190345288,0.9350851453321708,1.8377695791526485,1.748426728645559,21.321014373023104,-0.1573961191812276,-0.3698356171836241,-0.3698359412354466,-0.9116427573759258,0.0552215621242588,-0.1573961191812276,0.5172821910784443,7.074768867502088e-05,0.5451845366713262,0.038776092467778765,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_14,0,0.0202253963798284,-0.2439557772323101,0.7233834797440304,-0.4679468178657892,0.2440910243064742,0.4275817032828942,3.232368990621955,1.799134340010437,39.056116450996896,1.6645554697130998,-0.466402330704964,-0.4664026550307813,-0.5805591671330291,0.5851636412461505,1.6645554697130998,0.5172821910784443,3.999027679411671e-07,0.9210431390748057,0.062232534043018206,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_17,0,0.1843434870243072,-0.2603810978900852,0.6354593948346429,-0.5607907535198627,-0.0355751173294294,0.9350851453321708,0.9662829136112324,1.3229378194606038,6.423247029027337,-0.1573961191812276,-0.8065847661731314,-0.8065854153613777,-0.3106840147787117,0.1940989271572984,-0.1573961191812276,0.5172821910784443,0.0480672098042385,0.5658163594114943,0.18297568906065628,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_18,0,0.00870425067842,-0.294213488153749,0.6452982615847138,-0.5311403621092888,-0.0710807019439499,0.4275817032828942,1.167854956629607,1.4578428260275118,17.1014007359409,1.4989235070863427,-0.7020560114906537,-0.7020556886906882,-0.0624184055102996,3.3645510185705603,1.4989235070863427,0.5172821910784443,0.0011424013579407416,0.849094882693475,0.049589504881100865,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_2,0,0.8615522980690002,-0.2841360886456958,0.6692072180451861,-0.5835651111934452,-0.0091345154651745,1.4425885873814477,1.0215812066872425,1.399605853003698,28.61613856225696,-0.1573961191812276,-0.8369996856733473,-0.8369993632562658,-0.2737427171082938,0.5573687990115046,-0.1573961191812276,0.5172821910784443,6.083722468826768e-07,0.5491528029916893,0.7166995698606218,1,RETRY,gray_zone
REALVSFAKE__train_real_video_20,0,0.0345580130815506,-0.2667984229558857,0.6913955408195711,-0.6100068580860661,0.0930410698370657,1.4425885873814477,1.6943827131716098,1.707960306248434,45.56362547529719,-0.1573961191812276,-0.1058357483636768,-0.1058354238720187,-0.9545967813665664,0.1903219276898727,-0.1573961191812276,0.5172821910784443,2.4271360996298034e-10,0.5218194871651425,0.05373738485990465,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_23,0,0.0057123573496937,-0.2652553316425083,0.7168300041437013,-0.4921350820162351,0.1384606402932112,1.950092029430724,1.6336409982882385,1.5396697237796193,29.24105809409565,-0.1573961191812276,-0.6552389373895099,-0.6552395861483334,-0.5440573146577088,0.2856185296372304,-0.1573961191812276,0.5172821910784443,9.619322972523629e-07,0.551496157899235,0.032144838064561296,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_26,0,0.0027202942874282,-0.2793544752922846,0.6830356184597869,-0.5356804374862582,0.0435009399619385,0.9350851453321708,1.2445121549345943,1.332047592951329,37.31604994959424,-0.1573961191812276,-0.4783852318032249,-0.4783852322658332,-0.4304711947058425,0.7001200096521604,-0.1573961191812276,0.5172821910784443,1.2663977549872959e-08,0.519371095667581,0.028144792112918243,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_27,0,0.0131016494706273,-0.2807870223179457,0.7442387478054994,-0.6024482349186426,0.2052718137177459,1.4425885873814477,1.4728893725338226,1.587143490740147,13.962718554481958,-0.1573961191812276,-0.8065779643317684,-0.8065773179311607,-0.2677927686730849,1.2968859255054308,-0.1573961191812276,0.5172821910784443,0.0016699508224532328,0.5090837928325593,0.0361860018414978,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_28,0,0.2281852066516876,-0.2410291635934263,0.6088543154884886,-0.4498026126632132,-0.0116282749985799,0.4275817032828942,0.9636145167882776,1.4023021919758187,16.876427203506225,-0.1573961191812276,-0.2116364473810248,-0.2116364470867704,-0.8197638349977643,0.3568972888173679,-0.1573961191812276,0.5172821910784443,0.00025581392833433586,0.5199735284916306,0.20858521383518178,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_29,0,0.0858681052923202,-0.2462349483647574,0.609771404929333,-0.4233822743352248,-0.017248335143881,-0.0799217387663824,0.991443878847343,1.3324695072727022,28.756435777647976,-0.1573961191812276,-0.6556217838890813,-0.6556217848545738,-0.0499674583158706,0.8743462158546975,-0.1573961191812276,0.5172821910784443,7.750264030633459e-07,0.5219515808420921,0.09479217952992122,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_31,0,0.9411941170692444,-0.3132582882966297,0.6030071643719558,-0.5394578447127396,-0.0682228304744198,0.9350851453321708,1.4828924249955433,1.492491648715003,36.6050969552057,-0.1573961191812276,-0.2046713618253702,-0.2046710376141446,-0.5376469950657311,1.1190764121158487,-0.1573961191812276,0.5172821910784443,2.2783185889691134e-08,0.48049067004454615,0.7769798305751008,1,REJECT,high_spoof_score
REALVSFAKE__train_real_video_32,0,0.998674750328064,-0.1381883286221294,0.6230147188421096,-0.2877416448640399,0.0883767260329999,-0.0799217387663824,1.1947946467372152,1.3591358367109707,48.708444234742814,-0.1573961191812276,-0.653692976016875,-0.6536929769768948,-0.5383724284036697,0.829893837507302,-0.1573961191812276,0.5172821910784443,4.430158181016288e-11,0.5233526156955601,0.8251074310538745,1,REJECT,high_spoof_score
REALVSFAKE__train_real_video_33,0,0.4669879078865051,-0.2955592530028983,0.6341466030369569,-0.5261269373062554,0.108109100429903,0.9350851453321708,1.2726845223014125,1.411018411342266,33.10639422974244,1.6645554697130998,-0.466391642097108,-0.4663913186284774,-0.6150939792112463,2.6987338047615315,1.6645554697130998,0.5172821910784443,4.340769735885472e-07,0.8826733968121133,0.41772406126135586,0,RETRY,gray_zone
REALVSFAKE__train_real_video_34,0,0.2481340020895004,-0.2340933552630536,0.5959910492365001,-0.3850936626936141,-0.0263690473497608,-0.0799217387663824,0.97825151462588,1.336404672584976,20.76903497581543,-0.1573961191812276,-0.6547122805296933,-0.654711633698188,-0.5500839916190458,7.161210252454975,-0.1573961191812276,0.5172821910784443,4.353687629209461e-05,0.2280142159706466,0.20991444300157647,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_35,0,0.0128943864256143,-0.1868082271623354,0.8133811307914987,-0.6182403575386167,0.3188295043678151,0.9350851453321708,1.145556887887442,1.3709675124479748,10.057344787451884,-0.1573961191812276,-0.6558841406273662,-0.6558841415936031,-0.4176226542396587,0.4408628923624483,-0.1573961191812276,0.5172821910784443,0.00956701757839209,0.5437594478585597,0.03893853417017824,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_36,0,0.0609805136919021,-0.2299125877617308,0.6406869288582155,-0.4594416513853619,0.0013980096162653,0.4275817032828942,2.330855958622005,1.6212697700294016,50.3858797583,-0.1573961191812276,0.0288135032571636,0.0288135042336616,-0.7690253532653966,3.544975377745283,-0.1573961191812276,0.5172821910784443,8.440587508011504e-11,0.34507777683490576,0.06603829980792784,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_37,0,0.856752872467041,-0.1653229136072557,0.7568348284331241,-0.5705795245725936,0.1920559164173241,0.4275817032828942,1.2368224847786002,1.4354515331500624,29.60120000883628,-0.1573961191812276,-0.6532459978701672,-0.6532459988289188,-0.7074402480667337,0.0878587113684251,-0.1573961191812276,0.5172821910784443,5.957494368185735e-07,0.5612398332210178,0.7134643789970991,1,RETRY,gray_zone
REALVSFAKE__train_real_video_38,0,0.9860411286354064,-0.221218792423425,0.8755169173265773,-0.5709423056220048,0.8405375431302324,1.4425885873814477,1.4279256541945142,1.6648855577283936,40.24353049929045,1.0020276192060715,-0.7603060092312833,-0.7603053626993854,-0.4564821650632799,1.5863590385345487,1.0020276192060715,0.5172821910784443,5.314886958774579e-09,0.8122788733736174,0.8294468473742391,1,REJECT,high_spoof_score
REALVSFAKE__train_real_video_39,0,0.9830781817436218,-0.0891077834140834,0.7447803729625806,-0.3826214042022802,0.2082648724052676,-0.0799217387663824,1.337844326305814,1.4648943499435485,37.16218863494348,-0.1573961191812276,-0.6559832531729405,-0.6559829302422501,-0.3436982069754805,-0.2004522479784081,-0.1573961191812276,0.5172821910784443,1.6946623464019242e-08,0.5766419463557394,0.815294645254678,1,REJECT,high_spoof_score
REALVSFAKE__train_real_video_4,0,0.0488227382302284,-0.2117087644730307,0.6526675948569093,-0.5203271306185119,0.0457885197487389,0.4275817032828942,1.2219944538459384,1.4176525922518377,35.95964737942236,-0.1573961191812276,-0.6545519514118525,-0.6545513045798922,-0.2402123511902995,1.0241671947292528,-0.1573961191812276,0.5172821910784443,2.421807121638257e-08,0.5138225574771784,0.06474932209075232,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_40,0,0.398653507232666,-0.2787912232280721,0.7169955191210702,-0.6008164221164447,0.1564003090488717,1.4425885873814477,0.9642677187387212,1.3587279521159443,17.314932318050996,0.5051317313258005,0.0479548565441113,0.047954209780503,-0.8325007703350344,1.2975638484867638,0.5051317313258005,0.5172821910784443,0.0002907696880993451,0.6633193411488835,0.35213238829679194,0,RETRY,gray_zone
REALVSFAKE__train_real_video_41,0,0.0118207773193717,-0.2005426728757369,0.7374080503514403,-0.5799831089656108,0.1467021011608216,0.4275817032828942,1.036610082362912,1.3204992785897598,9.560709526533731,-0.1573961191812276,-0.8094988693513412,-0.8094988707534386,-0.1277213565658984,0.8875172909205923,-0.1573961191812276,0.5172821910784443,0.012228193092897242,0.5306791283414414,0.03782480723650401,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_42,0,0.0448735654354095,-0.2709717971941356,0.5929261321848394,-0.4113926964571717,-0.0481734587252716,-0.0799217387663824,1.167801719927808,1.5642311581864703,12.189409343979731,-0.1573961191812276,-0.8064905120856734,-0.8064898656848177,-0.4017468246516921,0.509333113477064,-0.1573961191812276,0.5172821910784443,0.00353267137160278,0.5495397280059294,0.06390573945436448,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_44,0,0.0041944035328924,-0.2372413848543325,0.6637607998212536,-0.406298479049383,0.1000450246879876,-0.0799217387663824,1.1998361623975664,1.4445346757240023,18.167285898160795,-0.1573961191812276,-0.8369860819906213,-0.8369864073679187,-0.7775631456272908,0.9709986637647208,-0.1573961191812276,0.5172821910784443,0.00020327411941541701,0.5270305711739947,0.029737542502925967,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_45,0,0.0069280532188713,-0.1382541586730325,0.7520291472716225,-0.4006529831259396,0.2662901592715196,-0.0799217387663824,3.888211481474736,1.752198123593799,118.99045308107874,-0.1573961191812276,-0.654547092953736,-0.6545464461217619,-0.8171550651094078,0.1467411646041908,-0.1573961191812276,0.5172821910784443,8.606116977016433e-25,0.558136717871499,0.03344927846867199,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_47,0,0.0065432689152657,-0.1900320718018777,0.7317752580232633,-0.5616904237218144,0.2238783547777183,0.4275817032828942,1.7113639829826104,1.6794114521894854,42.793654718143735,-0.1573961191812276,-0.654147727696569,-0.6541480525550877,-0.6307884504647282,0.2111438478308095,-0.1573961191812276,0.5172821910784443,1.2397862839155685e-09,0.5551098642659331,0.03299010853147716,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_49,0,0.2648516595363617,-0.2300889893817637,0.5910317794007194,-0.4151222853733059,-0.000416799690917,-0.0799217387663824,0.9958780937367666,1.331183689619758,8.068686651958135,-0.1573961191812276,-0.8364409629899626,-0.8364406405712959,-0.5710239039314692,1.4597811333056907,-0.1573961191812276,0.5172821910784443,0.02689035558804441,0.5020081523059158,0.2410152885825918,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_51,0,0.0810655206441879,-0.2346371283979894,0.6529213408770969,-0.4751696719451014,0.0448951596875292,1.950092029430724,1.6880068133903563,1.543921768430916,81.4241799866768,-0.1573961191812276,-0.8082861982054905,-0.8082858757069386,-0.6602033772540319,3.0674270604664,-0.1573961191812276,0.5172821910784443,3.582935139649181e-18,0.41751441050478466,0.08572813704058957,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_52,0,0.0060496437363326,-0.1814989094265711,0.708615366968925,-0.5410217945984346,0.1061275516697896,0.4275817032828942,1.661856821660478,1.9128506704140644,11.09649528657008,-0.1573961191812276,-0.8267522258142603,-0.8267528750597293,-0.2642353551889623,0.6814287045954123,-0.1573961191812276,0.5172821910784443,0.008420256785478872,0.5421573744492272,0.03321062222934927,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_54,0,0.3539186418056488,-0.3158619036397545,0.6357806701044025,-0.5952530707916859,-0.0385167860624836,0.9350851453321708,3.926808833116601,2.3117799392373115,57.24762582712359,-0.1573961191812276,-0.6533276199665226,-0.6533269731310883,-0.1163794853400488,1.737051632670818,-0.1573961191812276,0.5172821910784443,1.5450831840956863e-11,0.4769984901556823,0.30698483795462084,0,RETRY,unstable_motion
REALVSFAKE__train_real_video_6,0,0.3276985585689544,-0.3295193612041098,0.6429696245116777,-0.6183183464509471,-0.0473783680570264,1.4425885873814477,2.4460147444087608,1.7587799148285657,67.47771877269487,2.161451357593371,-0.3994760984600878,-0.3994757748015935,-0.6384403771158702,3.145969280160818,2.161451357593371,0.5172821910784443,8.05868712213414e-14,0.9276986586550806,0.3085437797879297,0,RETRY,unstable_motion
