video_id,label,score_visual,ear_mean,ear_std,ear_min,ear_max,blink_count,motion_mean,motion_std,motion_max,skipped_rate,yaw_std,pitch_std,roll_std,yaw_range,pitch_range,roll_range,yaw_delta_mean,pitch_delta_mean,roll_delta_mean,pose_autocorr,pose_valid_rate,score_behavior_pose,score_fusion_v6,pred_fusion_v6,decision_v6,decision_reason,brightness_mean,brightness_std,blur_mean,blur_std,frame_valid_rate,n_frames_quality,video_quality_score,quality_level,decision_quality_aware,decision_reason_quality_aware
REALVSFAKE__test_real_video_78,0,0.902973473072052,-0.2896722513351521,0.6373986228959844,-0.5075848709994046,-0.020453452212566,1.4425885873814477,1.6404159257204167,1.5263560397791156,39.29799361689084,-0.1573961191812276,5.779426438814092,72.66589888832793,1.3853854636819245,29.887690776277857,359.69362341818726,4.811119263791868,1.050149530998482,12.318290426282696,0.3571371116904868,0.6241893977834385,1.0,6.073481704815029e-09,0.7675274530222664,1,REJECT,high_spoof_score,0.602167659717967,0.0482176728490391,0.4183476196098535,0.0160199586267855,1.0,64,0.7483219520489061,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__test_real_video_79,0,0.9993740916252136,-0.213532035903596,0.6210223409967855,-0.5399467640039912,-0.0153188817743821,0.4275817032828942,1.3515476390582628,1.5159919064998812,21.36728236887113,-0.1573961191812276,22.81539959375492,154.95052599333198,75.13292746174041,54.15256513689075,328.55982086506185,164.6790968049733,1.0897514228597176,5.916300671832267,3.0727869258504907,0.9511518477277748,1.0,4.640877477007309e-06,0.8494686740130531,1,REJECT,high_spoof_score,0.4491882480241807,0.0060388267212687,0.2977873064665792,0.017428908060765,1.0,64,0.7329950324647847,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_1,1,0.99098539352417,-0.331123835697981,0.6247525557183854,-0.5083857459399781,-0.0732616326114332,0.9350851453321708,1.1260810452751742,1.344171817805245,43.21474864887733,-0.1573961191812276,27.335796544486392,101.51957359075848,77.35941324593236,81.32639508673937,359.1036259666972,358.8582297380077,1.664492264483853,12.527873473831114,9.0192975456169,0.7565350080784213,0.984375,6.744505334411469e-11,0.8423375845056613,1,REJECT,high_spoof_score,0.3692582684832952,0.0459423435956861,0.2323423567684073,0.0294303658605859,1.0,64,0.6721317807229077,MEDIUM,RETRY,medium_quality_gray_zone
REALVSFAKE__train_attack_11,1,0.9914404153823853,-0.2263917849356655,0.573209194663736,-0.3499444048840534,-0.0465088218099917,-0.0799217387663824,0.7065504548121728,1.2090193155124769,35.912228200529775,-0.1573961191812276,11.281768022542648,173.86581698683054,20.840031384072976,58.42377022616869,359.8122005772069,167.35854653939515,1.159876107524879,24.140146210133928,2.8340033861822804,0.8687793697811146,0.984375,1.4509515367913702e-08,0.8427243552514547,1,REJECT,high_spoof_score,0.5157880963907493,0.002324416206812,0.2268157566172066,0.0233927573391501,1.0,64,0.7227216138287008,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_12,1,0.9988045692443848,-0.2502916672786553,0.585836801017207,-0.3791379021103056,-0.0434129832135352,-0.0799217387663824,2.168266861914687,1.8592298683261024,124.17037221243076,-0.1573961191812276,45.67800569519522,163.61351141616635,117.75923123241944,140.72800748606954,347.7046708029043,345.5291240729896,11.351051840828507,36.213649878774106,22.44437734539489,0.7678020195078814,0.984375,1.2007888734977952e-27,0.848983883857727,1,REJECT,high_spoof_score,0.4085785053062023,0.0372940348551902,0.3797098885388059,0.0370815329400816,1.0,64,0.7407357578827845,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_13,1,0.9056589603424072,-0.321839425037669,0.6253231923685232,-0.6026698063838609,-0.0827824553737884,0.9350851453321708,0.7570644397812901,1.2596130631671567,15.948489997349212,-0.1573961191812276,0.8761643243527485,2.64779860425633,0.6225758451694408,3.638107797357184,8.34498667782887,1.985141175581468,0.5044896346313206,0.4160247208415195,0.1481073277711244,0.8889732335008043,0.984375,0.0005152275342984,0.7698874004211909,1,REJECT,high_spoof_score,0.4224799765681735,0.0071871741396358,0.1630861580255177,0.0044749573471144,1.0,64,0.6749940698152552,MEDIUM,RETRY,medium_quality_gray_zone
REALVSFAKE__train_attack_15,1,0.9915382862091064,-0.1919646325751358,0.5905945119833964,-0.3183381847575319,0.0125906732933411,-0.0799217387663824,1.2742756187506403,1.618682255419095,12.687208660596289,-0.1573961191812276,25.837715662875205,174.56565605516042,59.27239178311025,76.58796759031982,359.4469507478283,181.9981373006806,5.109411560178056,23.011357625268456,8.601824834687356,0.8274370648195367,0.984375,0.0001509825723581,0.8428301906635941,1,REJECT,high_spoof_score,0.5568098121482389,0.0169044454398768,0.4241641492234063,0.041254834301146,1.0,64,0.7731978605529151,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_16,1,0.998333752155304,-0.2790188593427573,0.6154857540421861,-0.4603393753541653,-0.0245522713721079,2.457595471480001,1.2092715011474298,1.4335056567211295,78.69745766856762,-0.1573961191812276,8.902873510605492,131.88920822549363,21.30866689822548,50.26787362929545,358.73402451717976,173.8906108144193,1.6069300100280144,29.444820906230625,3.0989756384041045,0.7027006839134801,1.0,5.743677202113487e-17,0.8485836893320083,1,REJECT,high_spoof_score,0.3994695590371746,0.0224333593978805,0.2127069589994672,0.0272270923848039,1.0,64,0.6808702553550013,MEDIUM,RETRY,medium_quality_gray_zone
REALVSFAKE__train_attack_17,1,0.6291640996932983,-0.268252003951396,0.6590761082202051,-0.5811333806145172,-0.0283017500009065,0.9350851453321708,2.343184588308352,2.409615822393857,436.9014348285743,-0.1573961191812276,17.82309068024058,167.48350949779413,65.50937874739142,123.54495503924744,359.9039097100326,281.4599917441876,3.8342832231975006,14.432749372474785,20.26664555308994,0.9222501423225068,0.984375,7.896204480430046e-90,0.5347894847393035,1,RETRY,gray_zone,0.4078023855393575,0.0504716987341239,0.2287844822251851,0.0531054249078598,1.0,64,0.6856247681844392,MEDIUM,RETRY,medium_quality_gray_zone
REALVSFAKE__train_attack_19,1,0.99424946308136,-0.161985114503303,0.6333659715364798,-0.34878253559991,0.0676592634989221,-0.0799217387663824,1.701273894703763,2.043615960363771,219.76102260035407,-0.1573961191812276,30.329061534103584,158.31915374081416,139.4402523482443,108.0476212204429,356.98530034774365,358.5350946243328,13.070656391771768,45.05656875496599,48.13420363498202,0.7780518656150368,1.0,2.116041596274109e-45,0.8451120436191559,1,REJECT,high_spoof_score,0.4253174149627057,0.0185266719601324,0.1978171878351632,0.0530678202961514,1.0,64,0.6865839809333696,MEDIUM,RETRY,medium_quality_gray_zone
REALVSFAKE__train_attack_2,1,0.899863064289093,-0.2542150619245203,0.669071902843806,-0.5583539739016604,0.0136587249967753,1.4425885873814477,1.2971572484089189,1.42309221639721,65.06508920859379,-0.1573961191812276,22.062954544809905,156.91290082780037,75.91063491225505,59.14252341045251,359.0462715542382,177.53426885087995,2.3400614176409498,23.22239081239353,11.967620442522128,0.4837621578381585,0.984375,6.272600076773394e-15,0.7648836046457299,1,REJECT,high_spoof_score,0.2562072049438506,0.0197120253405303,0.3156143997533197,0.0747812710022159,1.0,64,0.6599911180901227,MEDIUM,RETRY,medium_quality_gray_zone
REALVSFAKE__train_attack_21,1,0.9997976422309875,-0.1236634312324472,0.7085790146199832,-0.3803524154058406,0.2077754707340624,-0.0799217387663824,1.6646350346566787,1.6347749079161311,29.68768401427097,1.0020276192060715,50.2816423643889,104.24068139047364,99.47873997465918,159.71257933334698,357.5358566202576,358.96424653747,35.51657870693211,61.417941110063374,71.38129268414278,0.1554188111817182,0.984375,8.300849420740367e-07,0.8498281204090807,1,REJECT,high_spoof_score,0.5542998089426744,0.023005207312642,0.5953661488349105,0.0135371504261449,1.0,64,0.8332074474182525,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_22,1,0.9686486721038818,-0.2477989918037433,0.7205079012934074,-0.5021355617584141,0.2516665106975961,1.950092029430724,0.5922716686109941,1.190398492794231,20.69639459012412,-0.1573961191812276,32.67568912342387,158.00161476111296,35.04225250077895,129.0005440387143,358.1905092465597,209.739734225676,5.797056423226008,34.17293324973445,8.003254648704777,0.8477599207193031,0.984375,6.957717379604673e-08,0.8233513817248755,1,REJECT,high_spoof_score,0.5294395202030948,0.0230123823479808,0.1273758936231357,0.004638193758396,1.0,64,0.6793538973346624,MEDIUM,RETRY,medium_quality_gray_zone
REALVSFAKE__train_attack_23,1,0.9956991672515868,-0.3175168214672849,0.6636271904476372,-0.5931462016212363,0.0703596730696971,1.4425885873814477,0.6767417707511687,1.2070552553251463,22.56280986699304,-0.1573961191812276,21.614933745982498,140.8569234149188,75.14156592328315,84.3224298692025,359.69403373245024,349.2895714341805,4.116550494301449,27.694184438321564,16.459655868529985,0.6265200912631507,1.0,3.802915674278735e-06,0.8463448626011999,1,REJECT,high_spoof_score,0.4293386204464907,0.005123586146166,0.1724728393849926,0.0182617906692836,1.0,64,0.6813324040414188,MEDIUM,RETRY,medium_quality_gray_zone
REALVSFAKE__train_attack_24,1,0.6469458341598511,-0.2710925720119342,0.6707973310652096,-0.5029103380315221,0.029664301605849,1.950092029430724,1.2565689679260597,1.446471379448678,27.24188529909236,0.1738678060722863,21.99420976043568,112.64944782808536,68.52134803353825,60.63099247880435,359.93472123490244,178.88690969861108,1.867390523196081,36.14858803960833,11.852945954233386,0.3724294729781374,0.984375,2.3258632236772537e-07,0.5499039939238217,1,RETRY,gray_zone,0.333816715104734,0.0136267738628915,0.6159371669932145,0.006862056552494,1.0,64,0.7970606784100851,GOOD,RETRY,good_quality_gray_zone
REALVSFAKE__train_attack_25,1,0.9998152852058412,-0.3892255668476742,0.6329234086004443,-0.5942383614602953,-0.113987701236103,1.4425885873814477,1.1897844540665272,1.4888729717740294,59.38298578303776,-0.1573961191812276,27.10049063793824,128.47921073555722,70.83774765444821,65.87236775775938,357.8924462368287,179.96704823857186,3.5623825385549184,16.84611516358303,4.267118857047977,0.8842402038050823,0.984375,2.3620915464875852e-14,0.8498429924249685,1,REJECT,high_spoof_score,0.4660851243480127,0.0233260103722226,0.213147877878426,0.0315017701940847,1.0,64,0.7075369054408208,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_28,1,0.9975495934486388,-0.2241075940231245,0.6171236385203065,-0.4157092661003222,0.001177400493926,-0.0799217387663824,0.7375140812622892,1.24638769276026,56.903951714561785,-0.1573961191812276,1.3734374769022235,7.428930030321761,1.3219259376107264,4.659019676327746,20.008293905392293,4.490537253335363,0.3581201162821658,0.5271120658638613,0.1486104382223562,0.990601205957794,0.984375,2.6580069021693592e-12,0.8479171544317416,1,REJECT,high_spoof_score,0.4857495059565348,0.0175079647734821,0.1528872167468835,0.0052712454107423,1.0,64,0.6951841335280008,MEDIUM,RETRY,medium_quality_gray_zone
REALVSFAKE__train_attack_29,1,0.9926636219024658,-0.2949121924362514,0.599955947767066,-0.4597558882751776,-0.057486263331669,2.965098913529278,1.8187504579193008,1.5142945050957677,39.61644836160448,-0.1573961191812276,35.3902861859893,169.32558717713664,113.77982018115154,131.69989809732016,359.56421180014604,345.2723722977844,6.2424786945615525,72.68619642390284,29.603736749302648,0.5355839383065603,0.984375,2.856293606002225e-10,0.8437640786599403,1,REJECT,high_spoof_score,0.5026973951714173,0.0301202003627063,0.5002134633548655,0.0886113912152576,1.0,64,0.8194777240512301,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_3,1,0.9968427419662476,-0.2787004579651817,0.6656934364316255,-0.4774310672417159,0.1810570125352952,0.9350851453321708,1.1187436658981769,1.3567529786661314,32.34697017674649,4.97719472224824,38.71128495974816,130.2454701259354,79.57455708839659,143.60615084299917,339.1998101955005,323.6241254578951,28.493746566063194,71.56771052825654,56.62491502502103,0.3030561269604269,0.5625,0.0001250804625241,0.8473350927406891,1,REJECT,high_spoof_score,0.2166730718859689,0.0093425592187079,0.2196680485411225,0.0109790854527836,1.0,64,0.6121516618609742,MEDIUM,RETRY,medium_quality_gray_zone
REALVSFAKE__train_attack_30,1,0.999550998210907,-0.3391257334664658,0.6572670944383875,-0.6386922468800963,-0.0703751589126697,0.4275817032828942,0.8939043366491903,1.298126045413642,32.70173316112721,-0.1573961191812276,11.160059446613344,160.34390595020272,37.6671525441168,83.01600890590817,355.9726793346823,357.00820421987027,3.9988425141611392,42.93102652707783,14.91615808454736,0.6634514317929746,1.0,3.816132465565461e-07,0.8496184057212578,1,REJECT,high_spoof_score,0.3967071325098507,0.0167606822392761,0.294866625261609,0.1240155502722552,1.0,64,0.7093720695096121,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_32,1,0.9981752634048462,-0.1687435118013414,0.6464190980746956,-0.3720203998646996,0.0927517555093776,-0.0799217387663824,1.4610668010302723,1.4343117419414426,83.07971360917874,-0.1573961191812276,38.45089128109471,156.32570182610445,76.81843789444335,137.91427166139414,347.97109261493546,261.38797279855004,13.35804444191924,30.165515013132687,21.38617123607452,0.7903101306506902,1.0,3.1755821758689887e-19,0.8484489738941192,1,REJECT,high_spoof_score,0.5986271744827126,0.0170619525304094,0.3404536851825946,0.0153464138237797,1.0,64,0.7271486271412616,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_33,1,0.8521948456764221,-0.313127883139847,0.595023753806673,-0.4866123104502573,-0.0613325363505793,2.457595471480001,2.084231985287504,1.888640024277546,35.83855616357971,-0.1573961191812276,8.60296416427594,151.75698445031688,21.8823249263002,36.015406159220404,356.0521787698867,176.80152748596703,2.3825130229052567,29.63057922447204,6.257702143682084,0.7455609766556553,0.984375,1.2865214221469878e-07,0.7243656381227801,1,RETRY,gray_zone,0.2934001873813279,0.0412103368556663,0.3478315925619112,0.0174652239178573,1.0,64,0.6829195818208501,MEDIUM,RETRY,medium_quality_gray_zone
REALVSFAKE__train_attack_34,1,0.9989816546440125,-0.2329676695770352,0.6038275805786951,-0.3926906561666134,-0.0057898075467921,-0.0799217387663824,0.7543331029390863,1.2420909274164065,35.760301461858035,-0.1573961191812276,34.48682292711133,154.12652036865234,95.70253140328984,130.41583004851762,359.92335926311324,358.8386576281412,16.572672737195802,55.7468125435728,42.12425637684967,0.6919570398551527,0.984375,6.5738201099287155e-09,0.8491344074334836,1,REJECT,high_spoof_score,0.6381437487116277,0.0763880599168371,0.1222566327345822,0.0094138091578654,1.0,64,0.6260741129849271,MEDIUM,RETRY,medium_quality_gray_zone
REALVSFAKE__train_attack_36,1,0.9980652928352356,-0.2228470835913278,0.6546829558330962,-0.4595202185841812,0.0198824247153923,0.4275817032828942,2.915593034426577,1.8982511537233964,76.3128022202392,-0.1573961191812276,26.8348559458708,165.2195957498188,75.87517188517153,141.77432511089876,359.38887372573134,183.72104490688625,6.611432768709842,23.63770068060209,24.511895557886813,0.7004756263605569,1.0,1.0215799905139196e-16,0.8483554989099502,1,REJECT,high_spoof_score,0.4527718740780456,0.0243724606400235,0.347230098774161,0.0281400372818855,1.0,64,0.7489834151061711,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_4,1,0.877281129360199,-0.1694389150328039,0.6447751603922298,-0.4418408121440009,0.0719114188246016,0.4275817032828942,2.308465344683108,2.054526786816712,446.9787073055064,1.0020276192060715,42.47394732996827,132.96005427911996,85.30656361725818,154.01061409102414,340.72866196707514,338.4833192944721,24.41328862648933,55.37782248913138,44.0762406608567,0.4588990535757307,0.890625,1.3747221910360974e-91,0.7456889599561691,1,RETRY,gray_zone,0.4557121659156284,0.0578196561562105,0.3206600441923769,0.051782658726577,1.0,64,0.7358429334101517,GOOD,RETRY,good_quality_gray_zone
REALVSFAKE__train_attack_42,1,0.9994685053825378,-0.3095563505252801,0.6273123158919488,-0.6423014844074605,-0.0956851817786413,0.4275817032828942,1.2251670517574418,1.3818393323519935,153.37545206032394,-0.1573961191812276,2.444341093054967,9.644609059563871,1.4085786381614924,10.313819649949192,27.8936315230288,10.795480294188492,0.8806262049136129,1.3226636587800664,0.3483774212997285,0.8556693283494309,1.0,8.729885206450891e-32,0.8495482295751572,1,REJECT,high_spoof_score,0.6374121023938546,0.0180436969169561,0.4417017607197004,0.016244416233831,1.0,64,0.7469242207568099,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_43,1,0.978787362575531,-0.2619404762073536,0.5963187917464702,-0.4083903127711242,-0.0335299083012611,-0.0799217387663824,1.129406420140212,1.484323099941568,11.179818136008643,-0.1573961191812276,19.40160064100596,43.90952614226906,1.2320322010361882,60.26711703862432,358.32723404176966,4.754571142279996,1.0663824245052684,6.237788570131235,0.2537367255272217,0.5378033564827528,1.0,2.8780105191059434e-05,0.8319735752049799,1,REJECT,high_spoof_score,0.4995306996641249,0.0066628283934258,0.2996489438221869,0.0063066330902741,1.0,64,0.7536899859444015,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_44,1,0.5013325214385986,-0.2037624798660734,0.7069576170500048,-0.4271344363653345,0.1597865735693692,-0.0799217387663824,1.2241803156799145,1.5065390588327314,65.98554280548596,-0.1573961191812276,41.01965560479454,57.650906367400005,64.47867322437594,156.32073176241036,329.42594036701325,354.785498866075,13.657455185142489,21.21261281054129,24.359849396780973,0.4612908270119788,0.984375,1.708620124485146e-16,0.4261326432228088,0,RETRY,gray_zone,0.725752013052038,0.0158932257574206,0.3563015747627588,0.0256530778090395,1.0,64,0.6820207620825374,MEDIUM,RETRY,medium_quality_gray_zone
REALVSFAKE__train_attack_45,1,0.999783456325531,-0.1680005297846426,0.8181585912684458,-0.5639121924353087,0.3444509024737086,2.457595471480001,1.1955719025834786,1.831110146454172,59.722187567861006,0.6707636939525575,54.54250037651296,149.38622713887784,100.62438691532417,164.89275544070313,359.5507119680705,358.9820299685301,7.960532722499244,52.63194064133829,49.73088382596447,0.6370127051265405,0.984375,3.73757759036116e-17,0.8498159378767013,1,REJECT,high_spoof_score,0.2829426329812886,0.0641020438605756,0.1909665875249991,0.0269291499072024,1.0,64,0.6204000522471789,MEDIUM,RETRY,medium_quality_gray_zone
REALVSFAKE__train_attack_46,1,0.9997017979621888,-0.4015782635274501,0.5909029438606257,-0.5664986645022664,-0.1599318489749662,0.4275817032828942,0.8865663382407768,1.351917565061321,14.27697497508904,6.9647782737693245,5.472359254371524,32.565512417769966,4.548867973452277,18.46075146747057,262.8748530438383,14.52703067231225,1.547767635831666,9.273146738614113,0.8947344030593176,-0.0620138817004009,0.984375,0.8276669319227569,0.973896568056274,1,REJECT,high_spoof_score,0.3766263669747413,0.0207536903886786,0.3724176856822638,0.0093752039398156,1.0,64,0.727883683220387,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_48,1,0.9998053908348083,-0.3660925513989487,0.5944462068979494,-0.5695283034287569,-0.1348968927641983,2.457595471480001,0.987490279949508,1.4267406971084082,61.782849352417976,-0.1573961191812276,2.061641440770102,40.85659419191105,22.611366981362764,17.086567527049542,343.5426183855867,183.030425323052,0.9406593211341224,12.309012884568288,6.189383581957785,-0.0958010684953963,0.984375,4.7198278757247e-13,0.8498345822096579,1,REJECT,high_spoof_score,0.5885691847015138,0.0434307870278919,0.1745135277507398,0.0083557014298389,1.0,64,0.6691374427779696,MEDIUM,RETRY,medium_quality_gray_zone
REALVSFAKE__train_attack_49,1,0.9336616396903992,-0.2228139639552747,0.6321662777756613,-0.4021168056972407,0.0506056866744718,-0.0799217387663824,0.898842969288158,1.3036862379897214,11.946309275969778,-0.1573961191812276,38.21389728436105,166.37416718513418,87.12086417424756,134.20018198937035,348.22279664912094,210.27894681851672,16.70444669459387,46.756328466987874,25.634526273764774,0.7133795177886841,0.984375,0.0001084322085905,0.7936286585681278,1,REJECT,high_spoof_score,0.5068863184090187,0.0030152218384215,0.3723284584181445,0.0046361053043605,1.0,64,0.7771081498069798,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_5,1,0.990558624267578,-0.3019468413279261,0.6122038656358617,-0.5080989636997397,-0.0667670454123624,0.4275817032828942,0.8803862071449174,1.342265744897899,47.81201836574216,5.474090610128511,9.218005238938638,125.81543552265902,31.731194033829528,53.72110517358544,358.5904709512343,185.65448284483256,2.727008719784368,14.265161759085126,6.803808992033083,0.82969441463523,0.484375,5.584672161109792e-07,0.8419749143975237,1,REJECT,high_spoof_score,0.4774269409622934,0.0065834783490856,0.3980964823959402,0.0249419583295613,1.0,64,0.7793170234711337,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_50,1,0.9932255148887634,-0.322213930642216,0.5806956079627298,-0.4488789176487901,-0.1041060585729759,2.965098913529278,1.788998074765607,1.5532920316853145,40.85238495912085,-0.1573961191812276,3.271954277959152,165.40141018111063,1.2487779864954514,16.324858238704646,358.71826302485607,4.726070205778519,0.6022835136328144,20.46752135860993,0.2655895616145317,0.8829028798987609,1.0,8.52505067552105e-09,0.8442416889342066,1,REJECT,high_spoof_score,0.3365038536587053,0.007530802424491,0.4360356719389053,0.0200773139855768,1.0,64,0.7360844062784253,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_51,1,0.9995819926261902,-0.1897055132816499,0.6711378838448409,-0.4718836327540376,0.1164478687320956,0.9350851453321708,2.455083926075903,1.9357590932905169,41.850262052085895,-0.1573961191812276,42.08836450793388,121.82772212228691,91.34679007884692,149.75317336439264,337.2693321372764,349.7675528209322,41.569945278462825,89.14915744482371,66.29907833022126,0.1449358743529211,0.984375,6.834330493069371e-08,0.8496447039837574,1,REJECT,high_spoof_score,0.4141513973061555,0.0074944883655457,0.4507515180505795,0.021043406399171,1.0,64,0.7722994169853332,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_53,1,0.998008906841278,-0.181558955817801,0.8887988566451943,-0.5571722434677648,0.8949992658577038,1.4425885873814477,2.0004858249128668,1.6781691071398306,78.0552961363684,1.8301874323398568,36.70776960701683,147.48492805549958,111.52958593216093,163.50259036006216,358.7514947678384,359.25275618462206,30.1236921990488,58.71549938081935,39.23902070492112,0.6564672943474976,0.875,2.246158117816405e-14,0.8483075708150896,1,REJECT,high_spoof_score,0.3956857305566902,0.0404314645357175,0.6596121231895897,0.0308837193209585,1.0,64,0.8330738156586748,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_54,1,0.999893307685852,-0.3160202449640152,0.6376791487559167,-0.6144616302236676,-0.0490695336468047,0.9350851453321708,2.303528940557239,1.8104283148313507,49.20291964823952,-0.1573961191812276,27.05983490743872,8.585334345879426,72.31740070101678,71.684661042733,26.10401590624357,177.27729606689277,1.7341487147611232,1.1451976744165937,3.2276425794599284,0.9107872669670606,0.984375,6.9610396026919504e-12,0.8499093115340184,1,REJECT,high_spoof_score,0.1600262672500038,0.0069178762256635,0.4727979596404802,0.0615008550023424,1.0,64,0.6784521113403201,MEDIUM,RETRY,medium_quality_gray_zone
REALVSFAKE__train_attack_6,1,0.9946755170822144,-0.3327432467657725,0.6437334295946036,-0.5689682429348386,-0.0276267758693304,0.9350851453321708,2.654717843633092,1.7508276915033905,57.71038302152702,2.327083320220128,9.911562846730586,144.0507075943734,2.5671572648739427,48.070095662747214,357.96561170392044,12.289881267532463,2.056236544877193,21.63726856988349,1.261889645401033,0.8552312318259948,0.984375,7.896586093656472e-11,0.845474189531727,1,REJECT,high_spoof_score,0.5009006242163387,0.0451387800840825,0.3950522214353383,0.0670814698907624,1.0,64,0.7811372108032205,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_7,1,0.9895456433296204,-0.2009000321118659,0.6520559313929144,-0.34145164962813,0.1691757149176148,-0.0799217387663824,2.131105167933425,1.9703377823834936,48.65052832610856,2.8239792081003987,23.40258600188701,87.40479256004622,40.61448650751846,118.90066768363889,353.57221209478143,221.11562999587431,11.128357356263397,35.96335918013933,15.09870380726013,0.2879943937314347,0.828125,3.0523455251786623e-09,0.8411137972880292,1,REJECT,high_spoof_score,0.3750970553839302,0.0234279914117145,0.5799297321217028,0.0270320590263771,1.0,64,0.7995000296844109,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_8,1,0.996797740459442,-0.3220926783996803,0.625887142339442,-0.4971059210045989,0.0333333605138879,0.9350851453321708,2.143952917365453,2.3085667860478103,260.467016883276,1.6645554697130998,28.830105442836764,160.00953523985405,68.89256955574768,143.97864820368096,358.5873316014138,298.0290257462795,15.784701484635113,50.04826979753472,22.96437038463369,0.5544366555530141,0.984375,5.71457505032426e-53,0.8472780793905257,1,REJECT,high_spoof_score,0.4969503103409616,0.0190952942169648,0.2476084462541459,0.082575938398141,1.0,64,0.732578786192791,GOOD,REJECT,good_quality_high_spoof_score
REALVSFAKE__train_attack_9,1,0.9952823519706726,-0.2487271054928118,0.6033549503581476,-0.3888680947358156,0.0025055657439325,-0.0799217387663824,2.103192422342589,2.0294480720386567,117.17772596552872,-0.1573961191812276,15.28751519009612,90.03839917498297,46.22330132509406,58.00708578704128,347.79706734948326,174.27720248323456,1.245665578995802,6.464722952622093,2.999043651543853,0.8653516661843892,0.984375,8.765456182827337e-25,0.8459899991750717,1,REJECT,high_spoof_score,0.4061211508698049,0.0119651461153165,0.2088682241525628,0.0152532556328679,1.0,64,0.6837575668840215,MEDIUM,RETRY,medium_quality_gray_zone
REALVSFAKE__train_real_video_0,0,0.064699687063694,-0.2471247589491977,0.6255373855425331,-0.5912464826474302,-0.0405840346260328,0.9350851453321708,1.2178148775295958,1.539444285775983,5.667810280562289,-0.1573961191812276,2.552218524683449,129.6265714154918,0.9266338408170316,9.696439458257633,359.0066863672721,3.8409226417578894,0.6342219170802748,6.412904130202016,0.1672695261915145,0.938821580054859,0.984375,0.0745286399361288,0.0661740299945592,0,ACCEPT,low_spoof_score,0.4446063222670434,0.0014075165945587,0.4737155896223538,0.0142457957802635,1.0,64,0.7934318577854574,GOOD,ACCEPT,good_quality_low_spoof_score
REALVSFAKE__train_real_video_1,0,0.5244061946868896,-0.3228989942179421,0.6142254081675123,-0.4877560414795666,-0.04712047770316,0.4275817032828942,1.8557874789733275,1.5714214756439664,28.727643328880383,-0.1573961191812276,20.668467423601594,101.3930579333293,66.45065977264468,67.09481114842418,359.302615913096,359.04151738926305,1.3890792359025017,12.419745952644142,8.895084349777527,0.7381426059308591,0.984375,8.824571285563245e-07,0.4457453978524254,0,RETRY,gray_zone,0.4461618261104113,0.0698213740738012,0.3723755896038956,0.0160109162896915,1.0,64,0.7483229806944578,GOOD,RETRY,good_quality_gray_zone
REALVSFAKE__train_real_video_10,0,0.00457947794348,-0.2732308892062079,0.6008154489594557,-0.5223644379066361,-0.0511608525467642,0.4275817032828942,1.383646027473321,1.4894464011250612,44.9419572080316,-0.1573961191812276,6.676368869948687,116.0100667612907,21.68120351814199,41.5417771810022,359.64683600133253,176.75481190057252,0.882279978097538,12.17496566993023,2.8845053256106032,0.8301844840146578,1.0,1.35757909199268e-09,0.0038925564555948,0,ACCEPT,low_spoof_score,0.6060119944202845,0.0034945605902981,0.3882566747484409,0.0341931024615064,1.0,64,0.7429608543052957,GOOD,ACCEPT,good_quality_low_spoof_score
REALVSFAKE__train_real_video_13,0,0.014382816851139,-0.3120950088227354,0.6191498555168723,-0.5955271187646232,-0.0793550190345288,0.9350851453321708,1.8377695791526485,1.748426728645559,21.321014373023104,-0.1573961191812276,3.843737131511064,175.93643642842343,0.4650123625980487,19.03209852427604,359.48901638228347,2.546306566415051,0.7423608411821201,12.072787780456895,0.1537028136057167,0.931643792215594,0.984375,9.387220524507152e-05,0.0122394751542549,0,ACCEPT,low_spoof_score,0.4365639349393306,0.0145030240534864,0.5486169966926646,0.0122304300803698,1.0,64,0.814466069210142,GOOD,ACCEPT,good_quality_low_spoof_score
